report_1_id;report_2_id;r2_state;barcode;mark_id;level3;level4;title;id
2861089;2861113;accepted;8006724000595;1;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861089;2861114;accepted;4607132043491;2;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861089;2861115;accepted;4607132043187;3;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861089;2861116;accepted;4607132043200;4;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861089;2861117;accepted;4607132043279;5;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861089;2861118;accepted;4607132043163;6;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861089;2861119;accepted;8003250002147;7;;;ГОРОЖАНКА;640
2861089;2861120;accepted;8410179002071;8;;;ГОРОЖАНКА;640
2861089;2861121;accepted;8410179002088;9;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861089;2861122;accepted;8410179002095;10;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861089;2861123;accepted;8410179002118;11;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861089;2861125;accepted;4607083550482;13;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861089;2861126;accepted;4680001221893;14;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861089;2861127;accepted;4680001220421;15;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861089;2861128;accepted;4680001220407;16;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861089;2861129;accepted;4607132043743;17;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861089;2861130;accepted;4607132043828;18;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861089;2861131;accepted;4607132043736;19;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861089;2861132;accepted;4607132043750;20;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861089;2861133;accepted;4600851011574;21;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861089;2861135;accepted;4607083551007;23;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861089;2861137;accepted;4680001220407;25;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861090;2861138;accepted;8410179002125;1;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861090;2861139;accepted;80053811;2;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861090;2861140;accepted;80053873;3;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861090;2861141;accepted;80053866;4;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861090;2861142;accepted;80053859;5;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861090;2861143;accepted;8001250220028;6;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861090;2861144;accepted;8410179100050;7;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861090;2861147;accepted;7942357110014;10;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861090;2861148;accepted;9001414700198;11;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861090;2861149;accepted;4680001220025;12;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861090;2861150;accepted;4680001220049;13;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861090;2861151;accepted;8410179004280;14;;;ГОРОЖАНКА;640
2861090;2861152;accepted;8410179009414;15;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861090;2861153;accepted;4607132044085;16;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861090;2861154;accepted;4607078974804;17;;;ГОРОЖАНКА;640
2861090;2861155;accepted;4607034912147;18;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861090;2861156;accepted;4607049240037;19;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861090;2861157;accepted;4607077791235;20;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861090;2861158;accepted;4607083551717;21;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861090;2861160;accepted;4607014780551;23;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861090;2861161;accepted;4607029050380;24;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861090;2861162;accepted;4650054710118;25;;;ГОРОЖАНКА;640
2861090;2861163;accepted;4680001223040;26;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861090;2861164;accepted;4607132044283;27;;;ГОРОЖАНКА;640
2861090;2861165;accepted;4680001222821;28;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861091;2861166;accepted;4607082851573;1;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861091;2861168;accepted;4607082851542;3;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861091;2861169;accepted;4607082851566;4;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861091;2861170;accepted;4607082851559;5;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861091;2861171;accepted;4607029050373;6;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861091;2861172;accepted;4607029050410;7;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861091;2861173;accepted;4607175130059;8;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861091;2861174;accepted;4607132044283;9;;;ГОРОЖАНКА;640
2861091;2861175;accepted;4607132040025;10;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861091;2861177;accepted;4607132043774;12;;;ГОРОЖАНКА;640
2861091;2861179;accepted;4607077430035;14;"Масло растительное";"Масло раст. Прочие";ГОРОЖАНКА;640
2861091;2861180;accepted;4650054710538;15;;;ГОРОЖАНКА;640
2861091;2861181;accepted;4680001221442;16;"Масло растительное";"Масло подсолнечное";ГОРОЖАНКА;640
2861091;2861182;accepted;8410179200828;17;"Масло растительное";"Масло оливковое";ГОРОЖАНКА;640
2861095;2861239;accepted;7942357110014;1;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861095;2861240;accepted;8410179100043;2;;;БЫСТРОНОМ;641
2861095;2861241;accepted;8410179100036;3;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861242;accepted;8410179100050;4;;;БЫСТРОНОМ;641
2861095;2861243;accepted;8410179200828;5;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861244;accepted;8410179002118;6;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861245;accepted;8410179004280;7;;;БЫСТРОНОМ;641
2861095;2861246;accepted;8410179002125;8;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861247;accepted;8410179002095;9;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861248;accepted;8410179009414;10;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861249;accepted;9001414700198;11;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861250;accepted;8436024291216;12;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861251;accepted;8005510008999;13;;;БЫСТРОНОМ;641
2861095;2861252;accepted;80053828;14;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861253;accepted;80053811;15;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861254;accepted;80053859;16;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861255;accepted;4607004648311;17;;;БЫСТРОНОМ;641
2861095;2861257;accepted;4607114760026;19;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861258;accepted;8851613003269;20;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861259;accepted;4620008851822;21;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861260;accepted;4620008851211;22;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861261;accepted;4660015964849;23;;;БЫСТРОНОМ;641
2861095;2861262;accepted;4600851012120;24;;;БЫСТРОНОМ;641
2861095;2861263;potential_duplicate;4600851012083;25;;;БЫСТРОНОМ;641
2861095;2861264;accepted;4600851012106;26;"Соусы";"Соусы май.ос(теп.cкл";БЫСТРОНОМ;641
2861095;2861265;accepted;8436024292299;27;;;БЫСТРОНОМ;641
2861095;2861266;accepted;8003250000129;28;;;БЫСТРОНОМ;641
2861095;2861267;accepted;8007270999029;29;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861268;accepted;8003250002147;30;;;БЫСТРОНОМ;641
2861095;2861269;accepted;4607132043491;31;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861270;accepted;4607132043279;32;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861271;accepted;4607132043163;33;;;БЫСТРОНОМ;641
2861095;2861272;accepted;4607132043200;34;;;БЫСТРОНОМ;641
2861095;2861273;accepted;4680001223712;35;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861095;2861274;accepted;4607132043101;36;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861275;accepted;4607049240037;37;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861276;accepted;4607132045495;38;;;БЫСТРОНОМ;641
2861095;2861277;accepted;5201216201594;39;;;БЫСТРОНОМ;641
2861095;2861278;accepted;5201216201518;40;;;БЫСТРОНОМ;641
2861095;2861279;accepted;5201216201501;41;"Масло растительное";"Масло оливковое";БЫСТРОНОМ;641
2861095;2861280;accepted;4607132043750;42;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861281;accepted;4607132043729;43;;;БЫСТРОНОМ;641
2861095;2861282;accepted;4607132043736;44;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861095;2861283;accepted;4607132044283;45;;;БЫСТРОНОМ;641
2861095;2861284;accepted;4607132044092;46;;;БЫСТРОНОМ;641
2861095;2861286;accepted;4607132045631;48;;;БЫСТРОНОМ;641
2861095;2861287;accepted;4650054711054;49;;;БЫСТРОНОМ;641
2861096;2861185;accepted;4680001223040;3;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861186;accepted;4680001221442;4;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861187;accepted;4680001220049;5;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861188;accepted;4607132043774;6;;;БЫСТРОНОМ;641
2861096;2861189;accepted;4680001223040;7;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861190;accepted;4680001220025;8;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861191;accepted;4607132044146;9;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861192;accepted;4650054710538;10;;;БЫСТРОНОМ;641
2861096;2861193;accepted;4680001220025;11;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861195;accepted;4680001222821;13;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861196;accepted;4680001220025;14;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861096;2861198;accepted;4680001223415;16;;;БЫСТРОНОМ;641
2861096;2861199;accepted;4680001221893;17;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861202;accepted;4607083550482;2;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861203;potential_duplicate;4607083550468;3;;;БЫСТРОНОМ;641
2861097;2861204;accepted;4680001220407;4;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861205;potential_duplicate;4607083550482;5;;;БЫСТРОНОМ;641
2861097;2861206;accepted;4607083550468;6;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861207;accepted;4680001220407;7;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861208;accepted;4607083550987;8;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861209;potential_duplicate;4607083550468;9;;;БЫСТРОНОМ;641
2861097;2861210;accepted;4650054710118;10;;;БЫСТРОНОМ;641
2861097;2861211;accepted;4680001224245;11;;;БЫСТРОНОМ;641
2861097;2861212;accepted;4680001222678;12;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861213;accepted;4680001220421;13;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861214;accepted;4680001221077;14;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861215;accepted;4650054711030;15;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861097;2861216;accepted;4680001222722;16;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861217;accepted;4607077430011;1;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861218;accepted;4607077430035;2;;;БЫСТРОНОМ;641
2861098;2861219;accepted;4600699504283;3;"Масло растительное";"Масло кукурузное";БЫСТРОНОМ;641
2861098;2861220;accepted;4600699502920;4;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861098;2861221;accepted;4600699501398;5;"Масло растительное";"Масло раст. Прочие";БЫСТРОНОМ;641
2861098;2861222;potential_duplicate;4607083551557;6;;;БЫСТРОНОМ;641
2861098;2861223;accepted;4600851011574;7;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861224;accepted;4603990002649;8;;;БЫСТРОНОМ;641
2861098;2861225;accepted;4600699505433;9;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861226;accepted;4600699506805;10;"Масло растительное";"Масло кукурузное";БЫСТРОНОМ;641
2861098;2861227;potential_duplicate;4607083551557;11;;;БЫСТРОНОМ;641
2861098;2861228;accepted;4600851011574;12;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861229;accepted;4603990002649;13;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861230;accepted;4600699501121;14;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861231;accepted;4600699506799;15;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861232;accepted;4607083551717;16;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861233;accepted;4600699512974;17;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861234;accepted;4600699501121;18;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861235;accepted;4600699507345;19;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861236;accepted;4600699502494;20;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861237;accepted;4600851010621;21;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861098;2861238;accepted;4600699508564;22;"Масло растительное";"Масло подсолнечное";БЫСТРОНОМ;641
2861106;2861290;accepted;5200356200672;1;;;ЕВРОСПАР;646
2861106;2861292;accepted;5200356200658;3;;;ЕВРОСПАР;646
2861106;2861294;accepted;5200356200634;5;;;ЕВРОСПАР;646
2861106;2861295;accepted;5200356200641;6;;;ЕВРОСПАР;646
2861106;2861296;accepted;8424536921318;7;"Ликёро-водочные";"Виски";ЕВРОСПАР;646
2861106;2861297;accepted;4607083552547;8;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861298;accepted;8007335090470;9;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861299;accepted;5201106190144;10;;;ЕВРОСПАР;646
2861106;2861300;accepted;5201106190427;11;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861301;accepted;8001300091899;12;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861303;accepted;8006165360814;14;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861304;accepted;8006165387859;15;;;ЕВРОСПАР;646
2861106;2861305;accepted;8007335090319;16;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861306;accepted;4607014783415;17;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861307;accepted;4680001220230;18;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861308;accepted;4600699502920;19;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861309;accepted;4604075038034;20;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861312;accepted;4600699504283;23;"Масло растительное";"Масло кукурузное";ЕВРОСПАР;646
2861106;2861313;accepted;4607083550482;24;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861315;accepted;4603727979046;26;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861316;accepted;4603727979060;27;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861317;accepted;4603727979107;28;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861318;accepted;8410179200835;29;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861319;accepted;8410179100050;30;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861320;accepted;8002210500105;31;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861321;accepted;8002210501102;32;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861322;accepted;8005510001266;33;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861323;accepted;80508878;34;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861324;accepted;80481515;35;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861325;accepted;80481508;36;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861326;accepted;80053811;37;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861327;accepted;80053859;38;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861328;accepted;5200356200313;39;;;ЕВРОСПАР;646
2861106;2861329;accepted;5200356200191;40;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861330;accepted;8710671115492;41;;;ЕВРОСПАР;646
2861106;2861331;accepted;8710671115454;42;;;ЕВРОСПАР;646
2861106;2861332;accepted;80053866;43;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861333;accepted;80053828;44;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861334;accepted;8410179002095;45;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861335;accepted;8410179002125;46;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861336;accepted;48327203537;47;;;ЕВРОСПАР;646
2861106;2861337;accepted;8410086028898;48;;;ЕВРОСПАР;646
2861106;2861338;accepted;5201216201501;49;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861339;accepted;4640005504484;50;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861340;accepted;4640005504187;51;;;ЕВРОСПАР;646
2861106;2861341;accepted;9100000733807;52;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861342;accepted;4607081023476;53;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861343;accepted;4623721483868;54;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861345;accepted;4600699506928;56;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861346;accepted;4600699501398;57;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861347;accepted;4604075038010;58;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861348;accepted;4604075035682;59;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861349;accepted;4600699501121;60;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861350;accepted;4600699506805;61;"Масло растительное";"Масло кукурузное";ЕВРОСПАР;646
2861106;2861351;accepted;4600699513001;62;;;ЕВРОСПАР;646
2861106;2861352;accepted;4603601111715;63;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861353;accepted;4640005504194;64;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861354;accepted;4640005504651;65;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861355;accepted;4640005504217;66;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861356;accepted;5201216201518;67;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861357;accepted;8410179002118;68;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861358;accepted;8410179002088;69;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861359;accepted;4607083552608;70;;;ЕВРОСПАР;646
2861106;2861360;accepted;8424536922759;71;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861361;accepted;8424536922742;72;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861362;accepted;8710671115430;73;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861363;accepted;8710671115478;74;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861364;accepted;4650057302716;75;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861365;accepted;8710671152022;76;;;ЕВРОСПАР;646
2861106;2861366;accepted;8020927001319;77;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861367;accepted;8001250115058;78;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861368;accepted;8001250220028;79;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861369;accepted;8002210501201;80;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861371;accepted;8001876010539;82;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861372;accepted;8001876010553;83;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861373;accepted;8001876010591;84;;;ЕВРОСПАР;646
2861106;2861374;accepted;4660015963439;85;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861106;2861375;accepted;4612753320029;86;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861377;accepted;4680001221442;88;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861378;accepted;4680001220025;89;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861379;accepted;4600699505433;90;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861380;accepted;4600699506799;91;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861381;accepted;4604075031257;92;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861382;accepted;4604075038058;93;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861383;accepted;4601619004883;94;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861384;accepted;4601619003206;95;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861385;accepted;4601619003206;96;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861386;accepted;4601619004050;97;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861106;2861387;accepted;4600698533574;98;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861388;accepted;4600698533581;99;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861106;2861389;accepted;4600698515419;100;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861107;2861390;accepted;4600698530580;1;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861107;2861391;accepted;4680001220407;2;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861107;2861392;accepted;4607014785273;3;;;ЕВРОСПАР;646
2861107;2861393;accepted;4600699505389;4;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861107;2861394;accepted;8002210500303;5;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861107;2861395;accepted;8410179100043;6;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861107;2861396;accepted;8410179100036;7;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861107;2861397;accepted;8410179200828;8;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861107;2861398;accepted;8410179200811;9;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861107;2861399;accepted;5201106007008;10;"Масло растительное";"Масло оливковое";ЕВРОСПАР;646
2861107;2861400;accepted;8001876020026;11;;;ЕВРОСПАР;646
2861107;2861401;accepted;8001876021023;12;"Масло растительное";"Масло раст. Прочие";ЕВРОСПАР;646
2861107;2861403;accepted;4607083550482;14;"Масло растительное";"Масло подсолнечное";ЕВРОСПАР;646
2861109;2861405;accepted;3830058080207;1;;;ГИГАНТ;639
2861109;2861406;accepted;3830058080245;2;"Масло растительное";"Масло раст. Прочие";ГИГАНТ;639
2861109;2861407;accepted;4607114760026;3;"Масло растительное";"Масло раст. Прочие";ГИГАНТ;639
2861109;2861408;accepted;8033102651032;4;;;ГИГАНТ;639
2861109;2861410;accepted;8410179200828;6;"Масло растительное";"Масло оливковое";ГИГАНТ;639
2861109;2861411;accepted;8410179100050;7;"Масло растительное";"Масло оливковое";ГИГАНТ;639
2861109;2861412;accepted;7942357110014;8;"Масло растительное";"Масло подсолнечное";ГИГАНТ;639
2861109;2861414;accepted;4680001220025;10;"Масло растительное";"Масло подсолнечное";ГИГАНТ;639
2861109;2861415;accepted;4680001220407;11;"Масло растительное";"Масло подсолнечное";ГИГАНТ;639
2861109;2861417;accepted;4607014780551;13;"Масло растительное";"Масло подсолнечное";ГИГАНТ;639
2861109;2861419;accepted;3830000143080;15;"Масло растительное";"Масло раст. Прочие";ГИГАНТ;639
2861109;2861420;accepted;3830000142953;16;"Масло растительное";"Масло раст. Прочие";ГИГАНТ;639
2861109;2861421;accepted;3830000143158;17;;;ГИГАНТ;639
2861109;2861422;accepted;4607082851573;18;"Масло растительное";"Масло раст. Прочие";ГИГАНТ;639
2861109;2861424;accepted;4607082851566;20;;;ГИГАНТ;639
2861109;2861425;accepted;4607082851542;21;"Масло растительное";"Масло раст. Прочие";ГИГАНТ;639
2861109;2861426;accepted;4607082851559;22;"Масло растительное";"Масло раст. Прочие";ГИГАНТ;639
2861109;2861427;accepted;8001876010553;23;"Масло растительное";"Масло оливковое";ГИГАНТ;639
2861109;2861428;accepted;8001876010591;24;;;ГИГАНТ;639
2861109;2861429;accepted;8001876010539;25;"Масло растительное";"Масло оливковое";ГИГАНТ;639
2861109;2861430;accepted;4607029050373;26;"Масло растительное";"Масло подсолнечное";ГИГАНТ;639
2861109;2861431;accepted;4650054710118;27;;;ГИГАНТ;639
2861109;2861432;accepted;4607083550468;28;"Масло растительное";"Масло подсолнечное";ГИГАНТ;639
2861109;2861433;accepted;4607083550482;29;"Масло растительное";"Масло подсолнечное";ГИГАНТ;639
2861109;2861434;accepted;4650077730100;30;;;ГИГАНТ;639
2861109;2861435;accepted;4650077730100;31;;;ГИГАНТ;639
2861109;2861436;accepted;8410179002125;32;"Масло растительное";"Масло оливковое";ГИГАНТ;639
2861109;2861437;accepted;8410179002095;33;"Масло растительное";"Масло оливковое";ГИГАНТ;639
2861109;2861438;accepted;8410179002088;34;"Масло растительное";"Масло оливковое";ГИГАНТ;639
